round,reward,cumulative_reward,price_selected,produced,lambda_value,distribution_changed
772,0.0,65.39999999999999,0.0,False,6.4605332597240706,False
773,0.0,65.39999999999999,0.0,False,6.432072760782555,False
774,0.0,65.39999999999999,0.0,False,6.403612261841039,False
775,0.0,65.39999999999999,0.0,False,6.375151762899524,False
776,0.0,65.39999999999999,0.0,False,6.346691263958008,False
777,0.0,65.39999999999999,0.0,False,6.318230765016493,False
778,0.0,65.39999999999999,0.0,False,6.289770266074977,False
779,0.0,65.39999999999999,0.0,False,6.261309767133461,False
780,0.0,65.39999999999999,0.0,False,6.232849268191946,False
781,0.0,65.39999999999999,0.0,False,6.20438876925043,False
782,0.0,65.39999999999999,0.0,False,6.175928270308915,False
783,0.0,65.39999999999999,0.0,False,6.147467771367399,False
784,0.0,65.39999999999999,0.0,False,6.1190072724258835,False
785,0.0,65.39999999999999,0.0,False,6.090546773484368,False
786,0.0,65.39999999999999,0.0,False,6.062086274542852,False
787,0.0,65.39999999999999,0.0,False,6.033625775601337,False
788,0.0,65.39999999999999,0.0,False,6.005165276659821,False
789,0.0,65.39999999999999,0.0,False,5.9767047777183056,False
790,0.0,65.39999999999999,0.0,False,5.94824427877679,False
791,0.0,65.39999999999999,0.0,False,5.919783779835274,False
792,0.0,65.39999999999999,0.0,False,5.891323280893759,False
793,0.0,65.39999999999999,0.0,False,5.862862781952243,False
794,0.0,65.39999999999999,0.0,False,5.834402283010728,False
795,0.0,65.39999999999999,0.0,False,5.805941784069212,False
796,0.0,65.39999999999999,0.0,False,5.777481285127696,False
797,0.0,65.39999999999999,0.0,False,5.749020786186181,False
798,0.0,65.39999999999999,0.0,False,5.720560287244665,False
799,0.0,65.39999999999999,0.0,False,5.69209978830315,False
800,0.0,65.39999999999999,0.0,False,5.663639289361634,False
801,0.0,65.39999999999999,0.0,False,5.6351787904201185,False
802,0.0,65.39999999999999,0.0,False,5.606718291478603,False
803,0.0,65.39999999999999,0.0,False,5.578257792537087,False
804,0.0,65.39999999999999,0.0,False,5.549797293595572,False
805,0.0,65.39999999999999,0.0,False,5.521336794654056,False
806,0.0,65.39999999999999,0.0,False,5.4928762957125405,False
807,0.0,65.39999999999999,0.0,False,5.464415796771025,False
808,0.0,65.39999999999999,0.0,False,5.435955297829509,False
809,0.0,65.39999999999999,0.0,False,5.407494798887994,False
810,0.0,65.39999999999999,0.0,False,5.379034299946478,False
811,0.0,65.39999999999999,0.0,False,5.350573801004963,False
812,0.0,65.39999999999999,0.0,False,5.322113302063447,False
813,0.0,65.39999999999999,0.0,False,5.293652803121931,False
814,0.0,65.39999999999999,0.0,False,5.265192304180416,False
815,0.0,65.39999999999999,0.0,False,5.2367318052389,False
816,0.0,65.39999999999999,0.0,False,5.208271306297385,False
817,0.0,65.39999999999999,0.0,False,5.179810807355869,False
818,0.0,65.39999999999999,0.0,False,5.1513503084143535,False
819,0.0,65.39999999999999,0.0,False,5.122889809472838,False
820,0.0,65.39999999999999,0.0,False,5.094429310531322,False
821,0.0,65.39999999999999,0.0,False,5.065968811589807,False
822,0.0,65.39999999999999,0.0,False,5.037508312648291,False
823,0.0,65.39999999999999,0.0,False,5.0090478137067755,False
824,0.0,65.39999999999999,0.0,False,4.98058731476526,False
825,0.0,65.39999999999999,0.0,False,4.952126815823744,False
826,0.0,65.39999999999999,0.0,False,4.923666316882229,False
827,0.0,65.39999999999999,0.0,False,4.895205817940713,False
828,0.0,65.39999999999999,0.0,False,4.866745318999198,False
829,0.0,65.39999999999999,0.0,False,4.838284820057682,False
830,0.0,65.39999999999999,0.0,False,4.809824321116166,False
831,0.0,65.39999999999999,0.0,False,4.781363822174651,False
832,0.0,65.39999999999999,0.0,False,4.752903323233135,False
833,0.0,65.39999999999999,0.0,False,4.72444282429162,False
834,0.0,65.39999999999999,0.0,False,4.695982325350104,False
835,0.0,65.39999999999999,0.0,False,4.6675218264085885,False
836,0.0,65.39999999999999,0.0,False,4.639061327467073,False
837,0.0,65.39999999999999,0.0,False,4.610600828525557,False
838,0.0,65.39999999999999,0.0,False,4.582140329584042,False
839,0.0,65.39999999999999,0.0,False,4.553679830642526,False
840,0.0,65.39999999999999,0.0,False,4.5252193317010105,False
841,0.0,65.39999999999999,0.0,False,4.496758832759495,False
842,0.0,65.39999999999999,0.0,False,4.468298333817979,False
843,0.0,65.39999999999999,0.0,False,4.439837834876464,False
844,0.0,65.39999999999999,0.0,False,4.411377335934948,False
845,0.0,65.39999999999999,0.0,False,4.382916836993433,False
846,0.0,65.39999999999999,0.0,False,4.354456338051917,False
847,0.0,65.39999999999999,0.0,False,4.325995839110401,False
848,0.0,65.39999999999999,0.0,False,4.297535340168886,False
849,0.0,65.39999999999999,0.0,False,4.26907484122737,False
850,0.0,65.39999999999999,0.0,False,4.240614342285855,False
851,0.0,65.39999999999999,0.0,False,4.212153843344339,False
852,0.0,65.39999999999999,0.0,False,4.1836933444028235,False
853,0.0,65.39999999999999,0.0,False,4.155232845461308,False
854,0.0,65.39999999999999,0.0,False,4.126772346519792,False
855,0.0,65.39999999999999,0.0,False,4.098311847578277,False
856,0.0,65.39999999999999,0.0,False,4.069851348636761,False
857,0.0,65.39999999999999,0.0,False,4.0413908496952455,False
858,0.0,65.39999999999999,0.0,False,4.01293035075373,False
859,0.0,65.39999999999999,0.0,False,3.9844698518122144,False
860,0.0,65.39999999999999,0.0,False,3.9560093528706988,False
861,0.0,65.39999999999999,0.0,False,3.927548853929183,False
862,0.0,65.39999999999999,0.0,False,3.8990883549876676,False
863,0.0,65.39999999999999,0.0,False,3.870627856046152,False
864,0.0,65.39999999999999,0.0,False,3.8421673571046364,False
865,0.0,65.39999999999999,0.0,False,3.813706858163121,False
866,0.0,65.39999999999999,0.0,False,3.7852463592216052,False
867,0.0,65.39999999999999,0.0,False,3.7567858602800897,False
868,0.0,65.39999999999999,0.0,False,3.728325361338574,False
869,0.0,65.39999999999999,0.0,False,3.6998648623970585,False
870,0.0,65.39999999999999,0.0,False,3.671404363455543,False
871,0.0,65.39999999999999,0.0,False,3.6429438645140273,False
872,0.0,65.39999999999999,0.0,False,3.6144833655725117,False
873,0.0,65.39999999999999,0.0,False,3.586022866630996,False
874,0.0,65.39999999999999,0.0,False,3.5575623676894805,False
875,0.0,65.39999999999999,0.0,False,3.529101868747965,False
876,0.0,65.39999999999999,0.0,False,3.5006413698064494,False
877,0.0,65.39999999999999,0.0,False,3.4721808708649338,False
878,0.0,65.39999999999999,0.0,False,3.443720371923418,False
879,0.0,65.39999999999999,0.0,False,3.4152598729819026,False
880,0.0,65.39999999999999,0.0,False,3.386799374040387,False
881,0.0,65.39999999999999,0.0,False,3.3583388750988714,False
882,0.0,65.39999999999999,0.0,False,3.329878376157356,False
883,0.0,65.39999999999999,0.0,False,3.3014178772158402,False
884,0.0,65.39999999999999,0.0,False,3.2729573782743246,False
885,0.0,65.39999999999999,0.0,False,3.244496879332809,False
886,0.0,65.39999999999999,0.0,False,3.2160363803912935,False
887,0.0,65.39999999999999,0.0,False,3.187575881449778,False
888,0.0,65.39999999999999,0.0,False,3.1591153825082623,False
889,0.0,65.39999999999999,0.0,False,3.1306548835667467,False
890,0.0,65.39999999999999,0.0,False,3.102194384625231,False
891,0.0,65.39999999999999,0.0,False,3.0737338856837155,False
892,0.0,65.39999999999999,0.0,False,3.0452733867422,False
893,0.0,65.39999999999999,0.0,False,3.0168128878006844,False
894,0.0,65.39999999999999,0.0,False,2.9883523888591688,False
895,0.0,65.39999999999999,0.0,False,2.959891889917653,False
896,0.0,65.39999999999999,0.0,False,2.9314313909761376,False
897,0.0,65.39999999999999,0.0,False,2.902970892034622,False
898,0.0,65.39999999999999,0.0,False,2.8745103930931064,False
899,0.0,65.39999999999999,0.0,False,2.846049894151591,False
900,0.0,65.39999999999999,0.0,False,2.8175893952100752,False
901,0.0,65.39999999999999,0.0,False,2.7891288962685596,False
902,0.0,65.39999999999999,0.0,False,2.760668397327044,False
903,0.0,65.39999999999999,0.0,False,2.7322078983855285,False
904,0.0,65.39999999999999,0.0,False,2.703747399444013,False
905,0.0,65.39999999999999,0.0,False,2.6752869005024973,False
906,0.0,65.39999999999999,0.0,False,2.6468264015609817,False
907,0.0,65.39999999999999,0.0,False,2.618365902619466,False
908,0.0,65.39999999999999,0.0,False,2.5899054036779505,False
909,0.0,65.39999999999999,0.0,False,2.561444904736435,False
910,0.0,65.39999999999999,0.0,False,2.5329844057949193,False
911,0.0,65.39999999999999,0.0,False,2.5045239068534038,False
912,0.0,65.39999999999999,0.0,False,2.476063407911888,False
913,0.0,65.39999999999999,0.0,False,2.4476029089703726,False
914,0.0,65.39999999999999,0.0,False,2.419142410028857,False
915,0.0,65.39999999999999,0.0,False,2.3906819110873414,False
916,0.0,65.39999999999999,0.0,False,2.362221412145826,False
917,0.0,65.39999999999999,0.0,False,2.3337609132043102,False
918,0.0,65.39999999999999,0.0,False,2.3053004142627946,False
919,0.0,65.39999999999999,0.0,False,2.276839915321279,False
920,0.0,65.39999999999999,0.0,False,2.2483794163797635,False
921,0.0,65.39999999999999,0.0,False,2.219918917438248,False
922,0.0,65.39999999999999,0.0,False,2.1914584184967323,False
923,0.0,65.39999999999999,0.0,False,2.1629979195552167,False
924,0.0,65.39999999999999,0.0,False,2.134537420613701,False
925,0.0,65.39999999999999,0.0,False,2.1060769216721855,False
926,0.0,65.39999999999999,0.0,False,2.07761642273067,False
927,0.0,65.39999999999999,0.0,False,2.0491559237891543,False
928,0.0,65.39999999999999,0.0,False,2.0206954248476388,False
929,0.0,65.39999999999999,0.0,False,1.9922349259061234,False
930,0.0,65.39999999999999,0.0,False,1.963774426964608,False
931,0.0,65.39999999999999,0.0,False,1.9353139280230927,False
932,0.0,65.39999999999999,0.0,False,1.9068534290815773,False
933,0.0,65.39999999999999,0.0,False,1.878392930140062,False
934,0.0,65.39999999999999,0.0,False,1.8499324311985466,False
935,0.0,65.39999999999999,0.0,False,1.8214719322570312,False
936,0.0,65.39999999999999,0.0,False,1.7930114333155158,False
937,0.0,65.39999999999999,0.0,False,1.7645509343740005,False
938,0.0,65.39999999999999,0.0,False,1.736090435432485,False
939,0.0,65.39999999999999,0.0,False,1.7076299364909697,False
940,0.0,65.39999999999999,0.0,False,1.6791694375494544,False
941,0.0,65.39999999999999,0.0,False,1.650708938607939,False
942,0.0,65.39999999999999,0.0,False,1.6222484396664236,False
943,0.0,65.39999999999999,0.0,False,1.5937879407249083,False
944,0.0,65.39999999999999,0.0,False,1.565327441783393,False
945,0.0,65.39999999999999,0.0,False,1.5368669428418775,False
946,0.0,65.39999999999999,0.0,False,1.5084064439003622,False
947,0.0,65.39999999999999,0.0,False,1.4799459449588468,False
948,0.0,65.39999999999999,0.0,False,1.4514854460173314,False
949,0.0,65.39999999999999,0.0,False,1.423024947075816,False
950,0.0,65.39999999999999,0.0,False,1.3945644481343007,False
951,0.0,65.39999999999999,0.0,False,1.3661039491927853,False
952,0.0,65.39999999999999,0.0,False,1.33764345025127,False
953,0.0,65.39999999999999,0.0,False,1.3091829513097546,False
954,0.0,65.39999999999999,0.0,False,1.2807224523682392,False
955,0.0,65.39999999999999,0.0,False,1.2522619534267239,False
956,0.0,65.39999999999999,0.0,False,1.2238014544852085,False
957,0.0,65.39999999999999,0.0,False,1.1953409555436931,False
958,0.0,65.39999999999999,0.0,False,1.1668804566021778,False
959,0.0,65.39999999999999,0.0,False,1.1384199576606624,False
960,0.0,65.39999999999999,0.0,False,1.109959458719147,False
961,0.0,65.39999999999999,0.0,False,1.0814989597776317,False
962,0.0,65.39999999999999,0.0,False,1.0530384608361163,False
963,0.0,65.39999999999999,0.0,False,1.024577961894601,False
964,0.0,65.39999999999999,0.0,False,0.9961174629530856,False
965,0.0,65.39999999999999,0.0,False,0.9676569640115702,False
966,0.0,65.39999999999999,0.0,False,0.9391964650700548,False
967,0.0,65.39999999999999,0.0,False,0.9107359661285395,False
968,0.0,65.39999999999999,0.0,False,0.8822754671870241,False
969,0.0,65.39999999999999,0.0,False,0.8538149682455087,False
970,0.0,65.39999999999999,0.0,False,0.8253544693039934,False
971,0.0,65.39999999999999,0.0,False,0.796893970362478,False
972,0.0,65.39999999999999,0.0,False,0.7684334714209626,False
973,0.0,65.39999999999999,0.0,False,0.7399729724794473,False
974,0.0,65.39999999999999,0.0,False,0.7115124735379319,False
975,0.0,65.39999999999999,0.0,False,0.6830519745964165,False
976,0.0,65.39999999999999,0.0,False,0.6545914756549012,False
977,0.0,65.39999999999999,0.0,False,0.6261309767133858,False
978,0.0,65.39999999999999,0.0,False,0.5976704777718704,False
979,0.0,65.39999999999999,0.0,False,0.5692099788303551,False
980,0.0,65.39999999999999,0.0,False,0.5407494798888397,False
981,0.0,65.39999999999999,0.0,False,0.5122889809473243,False
982,0.0,65.39999999999999,0.0,False,0.4838284820058089,False
983,0.0,65.39999999999999,0.0,False,0.4553679830642935,False
984,0.0,65.39999999999999,0.0,False,0.42690748412277807,False
985,0.0,65.39999999999999,0.0,False,0.39844698518126265,False
986,0.0,65.39999999999999,0.0,False,0.3699864862397472,False
987,0.0,65.39999999999999,0.0,False,0.3415259872982318,False
988,0.0,65.39999999999999,0.0,False,0.3130654883567164,False
989,0.0,65.39999999999999,0.0,False,0.28460498941520096,False
990,0.0,65.39999999999999,0.0,False,0.25614449047368554,False
991,0.0,65.39999999999999,0.0,False,0.22768399153217012,False
992,0.0,65.39999999999999,0.0,False,0.1992234925906547,False
993,0.0,65.39999999999999,0.0,False,0.17076299364913927,False
994,0.0,65.39999999999999,0.0,False,0.14230249470762385,False
995,0.0,65.39999999999999,0.0,False,0.11384199576610843,False
996,0.0,65.39999999999999,0.0,False,0.085381496824593,False
997,0.0,65.39999999999999,0.0,False,0.05692099788307759,False
998,0.0,65.39999999999999,0.0,False,0.028460498941562176,False
999,0.0,65.39999999999999,0.0,False,4.676120601843081e-14,False
