round,reward,cumulative_reward,price_selected,produced,lambda_value,optimal_reward,optimal_cumulative
778,0.0,120.40000000000002,0.8,True,4.926828594542268,0.5,197.0
779,0.8,121.20000000000002,0.8,True,4.933153149862605,0.5,197.5
780,0.0,121.20000000000002,0.8,True,4.9394777051829415,0.5,198.0
781,0.7,121.90000000000002,0.7,True,4.945802260503278,0.5,198.5
782,0.0,121.90000000000002,0.5,True,4.952126815823615,0.0,198.5
783,0.6,122.50000000000001,0.6,True,4.958451371143951,0.0,198.5
784,0.4,122.90000000000002,0.4,True,4.964775926464288,0.0,198.5
785,0.0,122.90000000000002,1.0,True,4.9711004817846245,0.5,199.0
786,0.0,122.90000000000002,0.7,True,4.977425037104961,0.5,199.5
787,0.6,123.50000000000001,0.6,True,4.983749592425298,0.0,199.5
788,0.0,123.50000000000001,0.7,True,4.990074147745634,0.0,199.5
789,0.0,123.50000000000001,1.0,True,4.996398703065971,0.5,200.0
790,0.0,123.50000000000001,0.4,True,5.0027232583863075,0.0,200.0
791,0.7,124.20000000000002,0.7,True,5.009047813706644,0.5,200.5
792,0.0,124.20000000000002,0.7,True,5.015372369026981,0.5,201.0
793,0.0,124.20000000000002,0.8,True,5.021696924347317,0.5,201.5
794,0.0,124.20000000000002,0.2,True,5.028021479667654,0.0,201.5
795,0.0,124.20000000000002,1.0,True,5.0343460349879905,0.5,202.0
796,0.0,124.20000000000002,1.0,True,5.040670590308327,0.5,202.5
797,0.0,124.20000000000002,0.7,True,5.046995145628664,0.5,203.0
798,0.0,124.20000000000002,0.8,True,5.053319700949,0.5,203.5
799,0.0,124.20000000000002,1.0,True,5.059644256269337,0.5,204.0
800,0.0,124.20000000000002,0.0,False,5.03434603498799,0.5,204.5
801,0.0,124.20000000000002,0.0,False,5.009047813706642,0.0,204.5
802,0.0,124.20000000000002,0.0,False,4.983749592425295,0.5,205.0
803,0.0,124.20000000000002,0.0,False,4.958451371143948,0.5,205.5
804,0.0,124.20000000000002,0.0,False,4.9331531498626005,0.0,205.5
805,0.0,124.20000000000002,0.0,False,4.907854928581253,0.5,206.0
806,0.0,124.20000000000002,0.0,False,4.882556707299906,0.5,206.5
807,0.0,124.20000000000002,0.0,False,4.857258486018559,0.5,207.0
808,0.0,124.20000000000002,0.0,False,4.831960264737211,0.0,207.0
809,0.0,124.20000000000002,0.0,False,4.806662043455864,0.0,207.0
810,0.0,124.20000000000002,0.0,False,4.781363822174517,0.5,207.5
811,0.0,124.20000000000002,0.0,False,4.756065600893169,0.5,208.0
812,0.0,124.20000000000002,0.0,False,4.730767379611822,0.0,208.0
813,0.0,124.20000000000002,0.0,False,4.705469158330475,0.5,208.5
814,0.0,124.20000000000002,0.0,False,4.680170937049128,0.5,209.0
815,0.0,124.20000000000002,0.0,False,4.65487271576778,0.5,209.5
816,0.0,124.20000000000002,0.0,False,4.629574494486433,0.5,210.0
817,0.0,124.20000000000002,0.0,False,4.604276273205086,0.0,210.0
818,0.0,124.20000000000002,0.0,False,4.578978051923738,0.0,210.0
819,0.0,124.20000000000002,0.0,False,4.553679830642391,0.0,210.0
820,0.0,124.20000000000002,0.0,False,4.528381609361044,0.5,210.5
821,0.0,124.20000000000002,0.0,False,4.5030833880796965,0.0,210.5
822,0.0,124.20000000000002,0.0,False,4.477785166798349,0.0,210.5
823,0.0,124.20000000000002,0.0,False,4.452486945517002,0.0,210.5
824,0.0,124.20000000000002,0.0,False,4.427188724235655,0.5,211.0
825,0.0,124.20000000000002,0.0,False,4.401890502954307,0.5,211.5
826,0.0,124.20000000000002,0.0,False,4.37659228167296,0.0,211.5
827,0.0,124.20000000000002,0.0,False,4.351294060391613,0.0,211.5
828,0.0,124.20000000000002,0.0,False,4.3259958391102655,0.5,212.0
829,0.0,124.20000000000002,0.0,False,4.300697617828918,0.0,212.0
830,0.0,124.20000000000002,0.0,False,4.275399396547571,0.0,212.0
831,0.0,124.20000000000002,0.0,False,4.250101175266224,0.0,212.0
832,0.0,124.20000000000002,0.0,False,4.224802953984876,0.0,212.0
833,0.0,124.20000000000002,0.0,False,4.199504732703529,0.0,212.0
834,0.0,124.20000000000002,0.0,False,4.174206511422182,0.0,212.0
835,0.0,124.20000000000002,0.0,False,4.1489082901408345,0.0,212.0
836,0.0,124.20000000000002,0.0,False,4.123610068859487,0.5,212.5
837,0.0,124.20000000000002,0.0,False,4.09831184757814,0.0,212.5
838,0.0,124.20000000000002,0.0,False,4.073013626296793,0.5,213.0
839,0.0,124.20000000000002,0.0,False,4.047715405015445,0.5,213.5
840,0.0,124.20000000000002,0.0,False,4.022417183734098,0.0,213.5
841,0.0,124.20000000000002,0.0,False,3.9971189624527512,0.5,214.0
842,0.0,124.20000000000002,0.0,False,3.9718207411714044,0.0,214.0
843,0.0,124.20000000000002,0.0,False,3.9465225198900575,0.5,214.5
844,0.0,124.20000000000002,0.0,False,3.9212242986087107,0.0,214.5
845,0.0,124.20000000000002,0.0,False,3.895926077327364,0.0,214.5
846,0.0,124.20000000000002,0.0,False,3.870627856046017,0.0,214.5
847,0.0,124.20000000000002,0.0,False,3.84532963476467,0.5,215.0
848,0.0,124.20000000000002,0.0,False,3.8200314134833233,0.5,215.5
849,0.0,124.20000000000002,0.0,False,3.7947331922019765,0.5,216.0
850,0.0,124.20000000000002,0.0,False,3.7694349709206296,0.0,216.0
851,0.0,124.20000000000002,0.0,False,3.744136749639283,0.5,216.5
852,0.0,124.20000000000002,0.0,False,3.718838528357936,0.0,216.5
853,0.0,124.20000000000002,0.0,False,3.693540307076589,0.5,217.0
854,0.0,124.20000000000002,0.0,False,3.6682420857952422,0.0,217.0
855,0.0,124.20000000000002,0.0,False,3.6429438645138954,0.0,217.0
856,0.0,124.20000000000002,0.0,False,3.6176456432325486,0.0,217.0
857,0.0,124.20000000000002,0.0,False,3.5923474219512017,0.0,217.0
858,0.0,124.20000000000002,0.0,False,3.567049200669855,0.5,217.5
859,0.0,124.20000000000002,0.0,False,3.541750979388508,0.0,217.5
860,0.0,124.20000000000002,0.0,False,3.516452758107161,0.5,218.0
861,0.0,124.20000000000002,0.0,False,3.4911545368258143,0.0,218.0
862,0.0,124.20000000000002,0.0,False,3.4658563155444675,0.5,218.5
863,0.0,124.20000000000002,0.0,False,3.4405580942631206,0.0,218.5
864,0.0,124.20000000000002,0.0,False,3.415259872981774,0.0,218.5
865,0.0,124.20000000000002,0.0,False,3.389961651700427,0.5,219.0
866,0.0,124.20000000000002,0.0,False,3.36466343041908,0.0,219.0
867,0.0,124.20000000000002,0.0,False,3.3393652091377333,0.0,219.0
868,0.0,124.20000000000002,0.0,False,3.3140669878563864,0.5,219.5
869,0.0,124.20000000000002,0.0,False,3.2887687665750396,0.5,220.0
870,0.0,124.20000000000002,0.0,False,3.2634705452936927,0.0,220.0
871,0.0,124.20000000000002,0.0,False,3.238172324012346,0.0,220.0
872,0.0,124.20000000000002,0.0,False,3.212874102730999,0.5,220.5
873,0.0,124.20000000000002,0.0,False,3.187575881449652,0.0,220.5
874,0.0,124.20000000000002,0.0,False,3.1622776601683054,0.0,220.5
875,0.0,124.20000000000002,0.0,False,3.1369794388869585,0.0,220.5
876,0.0,124.20000000000002,0.0,False,3.1116812176056117,0.5,221.0
877,0.0,124.20000000000002,0.0,False,3.086382996324265,0.5,221.5
878,0.0,124.20000000000002,0.0,False,3.061084775042918,0.0,221.5
879,0.0,124.20000000000002,0.0,False,3.035786553761571,0.0,221.5
880,0.0,124.20000000000002,0.0,False,3.0104883324802243,0.0,221.5
881,0.0,124.20000000000002,0.0,False,2.9851901111988774,0.5,222.0
882,0.0,124.20000000000002,0.0,False,2.9598918899175306,0.0,222.0
883,0.0,124.20000000000002,0.0,False,2.9345936686361838,0.0,222.0
884,0.0,124.20000000000002,0.0,False,2.909295447354837,0.5,222.5
885,0.0,124.20000000000002,0.0,False,2.88399722607349,0.0,222.5
886,0.0,124.20000000000002,0.0,False,2.8586990047921432,0.5,223.0
887,0.0,124.20000000000002,0.0,False,2.8334007835107964,0.0,223.0
888,0.0,124.20000000000002,0.0,False,2.8081025622294495,0.0,223.0
889,0.0,124.20000000000002,0.0,False,2.7828043409481027,0.0,223.0
890,0.0,124.20000000000002,0.0,False,2.757506119666756,0.5,223.5
891,0.0,124.20000000000002,0.0,False,2.732207898385409,0.5,224.0
892,0.0,124.20000000000002,0.0,False,2.706909677104062,0.5,224.5
893,0.0,124.20000000000002,0.0,False,2.6816114558227153,0.0,224.5
894,0.0,124.20000000000002,0.0,False,2.6563132345413685,0.5,225.0
895,0.0,124.20000000000002,0.0,False,2.6310150132600216,0.0,225.0
896,0.0,124.20000000000002,0.0,False,2.605716791978675,0.0,225.0
897,0.0,124.20000000000002,0.0,False,2.580418570697328,0.5,225.5
898,0.0,124.20000000000002,0.0,False,2.555120349415981,0.0,225.5
899,0.0,124.20000000000002,0.0,False,2.5298221281346343,0.0,225.5
900,0.0,124.20000000000002,0.0,False,2.5045239068532874,0.0,225.5
901,0.0,124.20000000000002,0.0,False,2.4792256855719406,0.0,225.5
902,0.0,124.20000000000002,0.0,False,2.4539274642905937,0.0,225.5
903,0.0,124.20000000000002,0.0,False,2.428629243009247,0.5,226.0
904,0.0,124.20000000000002,0.0,False,2.4033310217279,0.0,226.0
905,0.0,124.20000000000002,0.0,False,2.378032800446553,0.5,226.5
906,0.0,124.20000000000002,0.0,False,2.3527345791652063,0.5,227.0
907,0.0,124.20000000000002,0.0,False,2.3274363578838595,0.0,227.0
908,0.0,124.20000000000002,0.0,False,2.3021381366025127,0.0,227.0
909,0.0,124.20000000000002,0.0,False,2.276839915321166,0.0,227.0
910,0.0,124.20000000000002,0.0,False,2.251541694039819,0.5,227.5
911,0.0,124.20000000000002,0.0,False,2.226243472758472,0.0,227.5
912,0.0,124.20000000000002,0.0,False,2.2009452514771253,0.5,228.0
913,0.0,124.20000000000002,0.0,False,2.1756470301957784,0.0,228.0
914,0.0,124.20000000000002,0.0,False,2.1503488089144316,0.5,228.5
915,0.0,124.20000000000002,0.0,False,2.1250505876330847,0.0,228.5
916,0.0,124.20000000000002,0.0,False,2.099752366351738,0.0,228.5
917,0.0,124.20000000000002,0.0,False,2.074454145070391,0.5,229.0
918,0.0,124.20000000000002,0.0,False,2.049155923789044,0.5,229.5
919,0.0,124.20000000000002,0.0,False,2.0238577025076974,0.0,229.5
920,0.0,124.20000000000002,0.0,False,1.9985594812263503,0.5,230.0
921,0.0,124.20000000000002,0.0,False,1.9732612599450032,0.0,230.0
922,0.0,124.20000000000002,0.0,False,1.9479630386636562,0.5,230.5
923,0.0,124.20000000000002,0.0,False,1.922664817382309,0.5,231.0
924,0.0,124.20000000000002,0.0,False,1.897366596100962,0.0,231.0
925,0.0,124.20000000000002,0.0,False,1.872068374819615,0.0,231.0
926,0.0,124.20000000000002,0.0,False,1.846770153538268,0.0,231.0
927,0.0,124.20000000000002,0.0,False,1.8214719322569208,0.5,231.5
928,0.0,124.20000000000002,0.0,False,1.7961737109755738,0.5,232.0
929,0.0,124.20000000000002,0.0,False,1.7708754896942267,0.0,232.0
930,0.0,124.20000000000002,0.0,False,1.7455772684128796,0.0,232.0
931,0.0,124.20000000000002,0.0,False,1.7202790471315326,0.5,232.5
932,0.0,124.20000000000002,0.0,False,1.6949808258501855,0.5,233.0
933,0.0,124.20000000000002,0.0,False,1.6696826045688384,0.5,233.5
934,0.0,124.20000000000002,0.0,False,1.6443843832874914,0.0,233.5
935,0.0,124.20000000000002,0.0,False,1.6190861620061443,0.0,233.5
936,0.0,124.20000000000002,0.0,False,1.5937879407247972,0.0,233.5
937,0.0,124.20000000000002,0.0,False,1.5684897194434502,0.5,234.0
938,0.0,124.20000000000002,0.0,False,1.543191498162103,0.0,234.0
939,0.0,124.20000000000002,0.0,False,1.517893276880756,0.5,234.5
940,0.0,124.20000000000002,0.0,False,1.492595055599409,0.0,234.5
941,0.0,124.20000000000002,0.0,False,1.467296834318062,0.5,235.0
942,0.0,124.20000000000002,0.0,False,1.4419986130367148,0.5,235.5
943,0.0,124.20000000000002,0.0,False,1.4167003917553678,0.5,236.0
944,0.0,124.20000000000002,0.0,False,1.3914021704740207,0.0,236.0
945,0.0,124.20000000000002,0.0,False,1.3661039491926736,0.0,236.0
946,0.0,124.20000000000002,0.0,False,1.3408057279113266,0.0,236.0
947,0.0,124.20000000000002,0.0,False,1.3155075066299795,0.5,236.5
948,0.0,124.20000000000002,0.0,False,1.2902092853486324,0.5,237.0
949,0.0,124.20000000000002,0.0,False,1.2649110640672854,0.5,237.5
950,0.0,124.20000000000002,0.0,False,1.2396128427859383,0.5,238.0
951,0.0,124.20000000000002,0.0,False,1.2143146215045912,0.5,238.5
952,0.0,124.20000000000002,0.0,False,1.1890164002232442,0.0,238.5
953,0.0,124.20000000000002,0.0,False,1.163718178941897,0.5,239.0
954,0.0,124.20000000000002,0.0,False,1.13841995766055,0.0,239.0
955,0.0,124.20000000000002,0.0,False,1.113121736379203,0.0,239.0
956,0.0,124.20000000000002,0.0,False,1.087823515097856,0.5,239.5
957,0.0,124.20000000000002,0.0,False,1.0625252938165088,0.0,239.5
958,0.0,124.20000000000002,0.0,False,1.0372270725351618,0.0,239.5
959,0.0,124.20000000000002,0.0,False,1.0119288512538147,0.5,240.0
960,0.0,124.20000000000002,0.0,False,0.9866306299724676,0.0,240.0
961,0.0,124.20000000000002,0.0,False,0.9613324086911206,0.5,240.5
962,0.0,124.20000000000002,0.0,False,0.9360341874097735,0.0,240.5
963,0.0,124.20000000000002,0.0,False,0.9107359661284264,0.0,240.5
964,0.0,124.20000000000002,0.0,False,0.8854377448470794,0.0,240.5
965,0.0,124.20000000000002,0.0,False,0.8601395235657323,0.0,240.5
966,0.0,124.20000000000002,0.0,False,0.8348413022843852,0.5,241.0
967,0.0,124.20000000000002,0.0,False,0.8095430810030382,0.0,241.0
968,0.0,124.20000000000002,0.0,False,0.7842448597216911,0.5,241.5
969,0.0,124.20000000000002,0.0,False,0.758946638440344,0.0,241.5
970,0.0,124.20000000000002,0.0,False,0.733648417158997,0.5,242.0
971,0.0,124.20000000000002,0.0,False,0.7083501958776499,0.5,242.5
972,0.0,124.20000000000002,0.0,False,0.6830519745963028,0.5,243.0
973,0.0,124.20000000000002,0.0,False,0.6577537533149558,0.0,243.0
974,0.0,124.20000000000002,0.0,False,0.6324555320336087,0.0,243.0
975,0.0,124.20000000000002,0.0,False,0.6071573107522616,0.0,243.0
976,0.0,124.20000000000002,0.0,False,0.5818590894709146,0.5,243.5
977,0.0,124.20000000000002,0.0,False,0.5565608681895675,0.0,243.5
978,0.0,124.20000000000002,0.0,False,0.5312626469082204,0.0,243.5
979,0.0,124.20000000000002,0.0,False,0.5059644256268734,0.5,244.0
980,0.0,124.20000000000002,0.0,False,0.48066620434552637,0.0,244.0
981,0.0,124.20000000000002,0.0,False,0.45536798306417936,0.5,244.5
982,0.0,124.20000000000002,0.0,False,0.43006976178283235,0.0,244.5
983,0.0,124.20000000000002,0.0,False,0.40477154050148534,0.0,244.5
984,0.0,124.20000000000002,0.0,False,0.3794733192201383,0.5,245.0
985,0.0,124.20000000000002,0.0,False,0.3541750979387913,0.0,245.0
986,0.0,124.20000000000002,0.0,False,0.3288768766574443,0.5,245.5
987,0.0,124.20000000000002,0.0,False,0.3035786553760973,0.0,245.5
988,0.0,124.20000000000002,0.0,False,0.2782804340947503,0.0,245.5
989,0.0,124.20000000000002,0.0,False,0.2529822128134033,0.5,246.0
990,0.0,124.20000000000002,0.0,False,0.22768399153205623,0.5,246.5
991,0.0,124.20000000000002,0.0,False,0.2023857702507092,0.5,247.0
992,0.0,124.20000000000002,0.0,False,0.17708754896936216,0.0,247.0
993,0.0,124.20000000000002,0.0,False,0.15178932768801512,0.5,247.5
994,0.0,124.20000000000002,0.0,False,0.12649110640666808,0.0,247.5
995,0.0,124.20000000000002,0.0,False,0.10119288512532104,0.0,247.5
996,0.0,124.20000000000002,0.0,False,0.075894663843974,0.5,248.0
997,0.0,124.20000000000002,0.0,False,0.050596442562626964,0.0,248.0
998,0.0,124.20000000000002,0.0,False,0.02529822128127993,0.5,248.5
999,0.0,124.20000000000002,0.0,False,0.0,0.0,248.5
