round,ucb_reward,pd_reward,ucb_cumulative,pd_cumulative,ucb_price,pd_price,ucb_produced,pd_produced,pd_lambda
937,0.0,0.0,160.0000000000002,211.70000000000147,0.4,0.5,True,True,0.0
938,0.2,0.3,160.2000000000002,212.00000000000148,0.2,0.3,True,True,0.0
939,0.0,0.4,160.2000000000002,212.40000000000148,0.7,0.4,True,True,0.0
940,0.3,0.3,160.5000000000002,212.7000000000015,0.3,0.3,True,True,0.0
941,0.3,0.3,160.8000000000002,213.0000000000015,0.3,0.3,True,True,0.0
942,0.0,0.0,160.8000000000002,213.0000000000015,0.3,0.4,True,True,0.0
943,0.5,0.0,161.3000000000002,213.0000000000015,0.5,0.6,True,True,0.0
944,0.0,0.0,161.3000000000002,213.0000000000015,0.5,0.5,True,True,0.0
945,0.1,0.4,161.4000000000002,213.4000000000015,0.1,0.4,True,True,0.0
946,0.0,0.0,161.4000000000002,213.4000000000015,0.6,0.5,True,True,0.0
947,0.2,0.3,161.6000000000002,213.70000000000152,0.2,0.3,True,True,0.0
948,0.4,0.0,162.0000000000002,213.70000000000152,0.4,0.5,True,True,0.0
949,0.4,0.3,162.4000000000002,214.00000000000153,0.4,0.3,True,True,0.0
950,0.0,0.3,162.4000000000002,214.30000000000155,0.4,0.3,True,True,0.0
951,0.2,0.0,162.6000000000002,214.30000000000155,0.2,0.5,True,True,0.0
952,0.0,0.0,162.6000000000002,214.30000000000155,0.5,0.5,True,True,0.0
953,0.4,0.0,163.0000000000002,214.30000000000155,0.4,0.8,True,True,0.0
954,0.4,0.0,163.4000000000002,214.30000000000155,0.4,0.4,True,True,0.0
955,0.0,0.0,163.4000000000002,214.30000000000155,0.4,0.4,True,True,0.0
956,0.0,0.0,163.4000000000002,214.30000000000155,0.3,0.3,True,True,0.0
957,0.0,0.0,163.4000000000002,214.30000000000155,0.8,0.4,True,True,0.0
958,0.0,0.0,163.4000000000002,214.30000000000155,0.9,0.4,True,True,0.0
959,0.0,0.0,163.4000000000002,214.30000000000155,1.0,0.5,True,True,0.0
960,0.0,0.0,163.4000000000002,214.30000000000155,0.7,0.8,True,True,0.0
961,0.0,0.3,163.4000000000002,214.60000000000156,0.1,0.3,True,True,0.0
962,0.2,0.3,163.6000000000002,214.90000000000157,0.2,0.3,True,True,0.0
963,0.6,0.0,164.2000000000002,214.90000000000157,0.6,0.4,True,True,0.0
964,0.0,0.0,164.2000000000002,214.90000000000157,0.6,0.3,True,True,0.0
965,0.0,0.3,164.2000000000002,215.20000000000158,0.6,0.3,True,True,0.0
966,0.2,0.0,164.40000000000018,215.20000000000158,0.2,0.5,True,True,0.0
967,0.0,0.4,164.40000000000018,215.6000000000016,0.5,0.4,True,True,0.0
968,0.4,0.0,164.80000000000018,215.6000000000016,0.4,0.5,True,True,0.0
969,0.0,0.1,164.80000000000018,215.70000000000158,0.4,0.1,True,True,0.0
970,0.3,0.0,165.1000000000002,215.70000000000158,0.3,0.4,True,True,0.0
971,0.2,0.4,165.30000000000018,216.1000000000016,0.2,0.4,True,True,0.0
972,0.0,0.0,165.30000000000018,216.1000000000016,0.3,0.3,True,True,0.0
973,0.0,0.0,165.30000000000018,216.1000000000016,0.7,0.5,True,True,0.0
974,0.0,0.0,165.30000000000018,216.1000000000016,0.4,0.4,True,True,0.0
975,0.0,0.5,165.30000000000018,216.6000000000016,0.5,0.5,True,True,0.0
976,0.1,0.4,165.40000000000018,217.0000000000016,0.1,0.4,True,True,0.0
977,0.0,0.5,165.40000000000018,217.5000000000016,0.2,0.5,True,True,0.0
978,0.6,0.3,166.00000000000017,217.8000000000016,0.6,0.3,True,True,0.0
979,0.6,0.0,166.60000000000016,217.8000000000016,0.6,1.0,True,True,0.0
980,0.6,0.5,167.20000000000016,218.3000000000016,0.6,0.5,True,True,0.0
981,0.0,0.5,167.20000000000016,218.8000000000016,0.6,0.5,True,True,0.0
982,0.0,0.3,167.20000000000016,219.10000000000161,0.6,0.3,True,True,0.0
983,0.0,0.0,167.20000000000016,219.10000000000161,0.6,0.3,True,True,0.0
984,0.0,0.3,167.20000000000016,219.40000000000163,0.8,0.3,True,True,0.0
985,0.0,0.3,167.20000000000016,219.70000000000164,0.9,0.3,True,True,0.0
986,0.0,0.5,167.20000000000016,220.20000000000164,1.0,0.5,True,True,0.0
987,0.3,0.3,167.50000000000017,220.50000000000165,0.3,0.3,True,True,0.0
988,0.4,0.2,167.90000000000018,220.70000000000164,0.4,0.2,True,True,0.0
989,0.0,0.5,167.90000000000018,221.20000000000164,0.4,0.5,True,True,0.0
990,0.3,0.3,168.2000000000002,221.50000000000165,0.3,0.3,True,True,0.0
991,0.5,0.2,168.7000000000002,221.70000000000164,0.5,0.2,True,True,0.0
992,0.0,0.5,168.7000000000002,222.20000000000164,0.5,0.5,True,True,0.0
993,0.0,0.6,168.7000000000002,222.80000000000163,0.3,0.6,True,True,0.0
994,0.1,0.2,168.80000000000018,223.00000000000162,0.1,0.2,True,True,0.0
995,0.2,0.4,169.00000000000017,223.40000000000163,0.2,0.4,True,True,0.0
996,0.0,0.4,169.00000000000017,223.80000000000163,0.6,0.4,True,True,0.0
997,0.0,0.1,169.00000000000017,223.90000000000163,0.7,0.1,True,True,0.0
998,0.0,0.2,169.00000000000017,224.10000000000161,0.4,0.2,True,True,0.0
999,0.5,0.4,169.50000000000017,224.50000000000162,0.5,0.4,True,True,0.0
