round,unconstrained_reward,unconstrained_cumulative,unconstrained_price,constrained_reward,constrained_cumulative,constrained_price,constrained_produced
887,0.0,175.40000000000012,0.5,0.0,11.399999999999999,0.0,False
888,0.0,175.40000000000012,0.9,0.0,11.399999999999999,0.0,False
889,0.0,175.40000000000012,1.0,0.0,11.399999999999999,0.0,False
890,0.3,175.70000000000013,0.3,0.0,11.399999999999999,0.0,False
891,0.6,176.30000000000013,0.6,0.0,11.399999999999999,0.0,False
892,0.6,176.90000000000012,0.6,0.0,11.399999999999999,0.0,False
893,0.6,177.5000000000001,0.6,0.0,11.399999999999999,0.0,False
894,0.0,177.5000000000001,0.6,0.0,11.399999999999999,0.0,False
895,0.6,178.1000000000001,0.6,0.0,11.399999999999999,0.0,False
896,0.6,178.7000000000001,0.6,0.0,11.399999999999999,0.0,False
897,0.0,178.7000000000001,0.6,0.0,11.399999999999999,0.0,False
898,0.0,178.7000000000001,0.6,0.0,11.399999999999999,0.0,False
899,0.0,178.7000000000001,0.2,0.0,11.399999999999999,0.0,False
900,0.1,178.8000000000001,0.1,0.0,11.399999999999999,0.0,False
901,0.0,178.8000000000001,0.3,0.0,11.399999999999999,0.0,False
902,0.5,179.3000000000001,0.5,0.0,11.399999999999999,0.0,False
903,0.0,179.3000000000001,0.5,0.0,11.399999999999999,0.0,False
904,0.0,179.3000000000001,0.4,0.0,11.399999999999999,0.0,False
905,0.7,180.00000000000009,0.7,0.0,11.399999999999999,0.0,False
906,0.0,180.00000000000009,0.7,0.0,11.399999999999999,0.0,False
907,0.6,180.60000000000008,0.6,0.0,11.399999999999999,0.0,False
908,0.6,181.20000000000007,0.6,0.0,11.399999999999999,0.0,False
909,0.0,181.20000000000007,0.6,0.0,11.399999999999999,0.0,False
910,0.0,181.20000000000007,0.7,0.0,11.399999999999999,0.0,False
911,0.6,181.80000000000007,0.6,0.0,11.399999999999999,0.0,False
912,0.0,181.80000000000007,0.6,0.0,11.399999999999999,0.0,False
913,0.8,182.60000000000008,0.8,0.0,11.399999999999999,0.0,False
914,0.0,182.60000000000008,0.8,0.0,11.399999999999999,0.0,False
915,0.0,182.60000000000008,0.8,0.0,11.399999999999999,0.0,False
916,0.5,183.10000000000008,0.5,0.0,11.399999999999999,0.0,False
917,0.5,183.60000000000008,0.5,0.0,11.399999999999999,0.0,False
918,0.0,183.60000000000008,0.5,0.0,11.399999999999999,0.0,False
919,0.1,183.70000000000007,0.1,0.0,11.399999999999999,0.0,False
920,0.3,184.00000000000009,0.3,0.0,11.399999999999999,0.0,False
921,0.6,184.60000000000008,0.6,0.0,11.399999999999999,0.0,False
922,0.0,184.60000000000008,0.6,0.0,11.399999999999999,0.0,False
923,0.0,184.60000000000008,0.2,0.0,11.399999999999999,0.0,False
924,0.4,185.00000000000009,0.4,0.0,11.399999999999999,0.0,False
925,0.4,185.4000000000001,0.4,0.0,11.399999999999999,0.0,False
926,0.4,185.8000000000001,0.4,0.0,11.399999999999999,0.0,False
927,0.0,185.8000000000001,0.4,0.0,11.399999999999999,0.0,False
928,0.3,186.1000000000001,0.3,0.0,11.399999999999999,0.0,False
929,0.0,186.1000000000001,0.9,0.0,11.399999999999999,0.0,False
930,0.5,186.6000000000001,0.5,0.0,11.399999999999999,0.0,False
931,0.5,187.1000000000001,0.5,0.0,11.399999999999999,0.0,False
932,0.5,187.6000000000001,0.5,0.0,11.399999999999999,0.0,False
933,0.0,187.6000000000001,0.5,0.0,11.399999999999999,0.0,False
934,0.0,187.6000000000001,1.0,0.0,11.399999999999999,0.0,False
935,0.0,187.6000000000001,0.3,0.0,11.399999999999999,0.0,False
936,0.7,188.3000000000001,0.7,0.0,11.399999999999999,0.0,False
937,0.0,188.3000000000001,0.7,0.0,11.399999999999999,0.0,False
938,0.0,188.3000000000001,0.6,0.0,11.399999999999999,0.0,False
939,0.0,188.3000000000001,0.8,0.0,11.399999999999999,0.0,False
940,0.5,188.8000000000001,0.5,0.0,11.399999999999999,0.0,False
941,0.5,189.3000000000001,0.5,0.0,11.399999999999999,0.0,False
942,0.0,189.3000000000001,0.5,0.0,11.399999999999999,0.0,False
943,0.0,189.3000000000001,0.7,0.0,11.399999999999999,0.0,False
944,0.1,189.4000000000001,0.1,0.0,11.399999999999999,0.0,False
945,0.4,189.8000000000001,0.4,0.0,11.399999999999999,0.0,False
946,0.0,189.8000000000001,0.4,0.0,11.399999999999999,0.0,False
947,0.5,190.3000000000001,0.5,0.0,11.399999999999999,0.0,False
948,0.0,190.3000000000001,0.5,0.0,11.399999999999999,0.0,False
949,0.2,190.50000000000009,0.2,0.0,11.399999999999999,0.0,False
950,0.0,190.50000000000009,0.6,0.0,11.399999999999999,0.0,False
951,0.0,190.50000000000009,0.3,0.0,11.399999999999999,0.0,False
952,0.0,190.50000000000009,0.7,0.0,11.399999999999999,0.0,False
953,0.0,190.50000000000009,0.8,0.0,11.399999999999999,0.0,False
954,0.0,190.50000000000009,0.2,0.0,11.399999999999999,0.0,False
955,0.4,190.9000000000001,0.4,0.0,11.399999999999999,0.0,False
956,0.0,190.9000000000001,0.5,0.0,11.399999999999999,0.0,False
957,0.4,191.3000000000001,0.4,0.0,11.399999999999999,0.0,False
958,0.4,191.7000000000001,0.4,0.0,11.399999999999999,0.0,False
959,0.4,192.1000000000001,0.4,0.0,11.399999999999999,0.0,False
960,0.0,192.1000000000001,0.9,0.0,11.399999999999999,0.0,False
961,0.0,192.1000000000001,0.4,0.0,11.399999999999999,0.0,False
962,0.0,192.1000000000001,0.1,0.0,11.399999999999999,0.0,False
963,0.0,192.1000000000001,1.0,0.0,11.399999999999999,0.0,False
964,0.0,192.1000000000001,0.6,0.0,11.399999999999999,0.0,False
965,0.3,192.40000000000012,0.3,0.0,11.399999999999999,0.0,False
966,0.5,192.90000000000012,0.5,0.0,11.399999999999999,0.0,False
967,0.5,193.40000000000012,0.5,0.0,11.399999999999999,0.0,False
968,0.5,193.90000000000012,0.5,0.0,11.399999999999999,0.0,False
969,0.0,193.90000000000012,0.5,0.0,11.399999999999999,0.0,False
970,0.0,193.90000000000012,0.7,0.0,11.399999999999999,0.0,False
971,0.3,194.20000000000013,0.3,0.0,11.399999999999999,0.0,False
972,0.4,194.60000000000014,0.4,0.0,11.399999999999999,0.0,False
973,0.0,194.60000000000014,0.4,0.0,11.399999999999999,0.0,False
974,0.0,194.60000000000014,0.8,0.0,11.399999999999999,0.0,False
975,0.0,194.60000000000014,0.3,0.0,11.399999999999999,0.0,False
976,0.2,194.80000000000013,0.2,0.0,11.399999999999999,0.0,False
977,0.5,195.30000000000013,0.5,0.0,11.399999999999999,0.0,False
978,0.0,195.30000000000013,0.5,0.0,11.399999999999999,0.0,False
979,0.6,195.90000000000012,0.6,0.0,11.399999999999999,0.0,False
980,0.0,195.90000000000012,0.6,0.0,11.399999999999999,0.0,False
981,0.1,196.0000000000001,0.1,0.0,11.399999999999999,0.0,False
982,0.2,196.2000000000001,0.2,0.0,11.399999999999999,0.0,False
983,0.0,196.2000000000001,0.4,0.0,11.399999999999999,0.0,False
984,0.0,196.2000000000001,0.6,0.0,11.399999999999999,0.0,False
985,0.5,196.7000000000001,0.5,0.0,11.399999999999999,0.0,False
986,0.5,197.2000000000001,0.5,0.0,11.399999999999999,0.0,False
987,0.5,197.7000000000001,0.5,0.0,11.399999999999999,0.0,False
988,0.0,197.7000000000001,0.5,0.0,11.399999999999999,0.0,False
989,0.0,197.7000000000001,0.9,0.0,11.399999999999999,0.0,False
990,0.7,198.4000000000001,0.7,0.0,11.399999999999999,0.0,False
991,0.0,198.4000000000001,0.7,0.0,11.399999999999999,0.0,False
992,0.0,198.4000000000001,1.0,0.0,11.399999999999999,0.0,False
993,0.0,198.4000000000001,0.7,0.0,11.399999999999999,0.0,False
994,0.5,198.9000000000001,0.5,0.0,11.399999999999999,0.0,False
995,0.0,198.9000000000001,0.5,0.0,11.399999999999999,0.0,False
996,0.0,198.9000000000001,0.3,0.0,11.399999999999999,0.0,False
997,0.0,198.9000000000001,0.8,0.0,11.399999999999999,0.0,False
998,0.0,198.9000000000001,0.2,0.0,11.399999999999999,0.0,False
999,0.0,198.9000000000001,0.4,0.0,11.399999999999999,0.0,False
